label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
SICK,0.0,0.0,0.0,0.003617525100708008,-0.1894775629043579,-0.03674125741815715,-0.05868864059448242,-0.3577197790145874,-0.04853723268604426,-0.10269474983215332,-0.4765300452709198,-0.0589831217715755,-0.11374443769454956,-0.5721064656972885,-0.06812649663186221,-0.2179393172264099,-0.3189014792442322,-0.0003288705250952262,-0.29550015926361084,-0.4184665083885193,-0.018358615000011014,-0.35055217146873474,-0.48023927211761475,-0.03663739632463603,-0.40272337198257446,-0.5368290543556213,-0.053978853631974744,-0.24783986806869507,-0.2188228964805603,-0.0063171542773261535,-0.35812875628471375,-0.2657775282859802,-0.057408057857514905,-0.3333761692047119,-0.24685359001159668,-0.08235951956010013,-0.29035723209381104,-0.22682029008865356,-0.08166219737029223,-0.25857865810394287,-0.11496943235397339,-0.01933942433095126,-0.36368322372436523,-0.15423381328582764,-0.053210579563142346,-0.4318038821220398,-0.19231969118118286,-0.0726935162732616,-0.49081864953041077,-0.22469866275787354,-0.07820343669152408,-0.2479497790336609,-0.009539604187011719,-0.03674713592624812,-0.3282209634780884,-0.015856146812438965,-0.05427527870631366,-0.3832397758960724,-0.023977577686309814,-0.06166625838375239,-0.4381515383720398,-0.03322744369506836,-0.06552737649178653
SICK,0.0,0.0,0.0,0.009422123432159424,-0.1482386589050293,-0.017808681653320946,-0.03958529233932495,-0.2862021327018738,-0.018131399826586403,-0.0756879448890686,-0.3685441017150879,-0.018763540612042107,-0.08158189058303833,-0.4354020059108734,-0.018466363029062904,-0.16247403621673584,-0.2563728094100952,0.020143914668381058,-0.21936917304992676,-0.3246452808380127,0.019964504687607132,-0.25908100605010986,-0.36374330520629883,0.013820808081447922,-0.29405477643013,-0.3971959352493286,0.005161706524461351,-0.1869601607322693,-0.18394118547439575,0.015991912855326973,-0.265346884727478,-0.22508233785629272,-0.002213895154625334,-0.26266998052597046,-0.21953701972961426,-0.015794985295713104,-0.24360597133636475,-0.20794522762298584,-0.017017187850058235,-0.1996980905532837,-0.10952430963516235,0.0072969409437178,-0.2806015908718109,-0.14645147323608398,-0.004547891972094931,-0.3294437527656555,-0.17942684888839722,-0.016477167905748047,-0.36823081970214844,-0.20871448516845703,-0.022170860619723953,-0.1980995535850525,-0.02940160036087036,-0.004041991495967068,-0.2612007260322571,-0.039154648780822754,-0.010248144456625141,-0.30152517557144165,-0.05104660987854004,-0.014349197336912312,-0.3383738398551941,-0.06803548336029053,-0.017368892507136025
SICK,0.0,0.0,0.0,0.01278156042098999,-0.13876187801361084,-0.017149643777784718,-0.02493363618850708,-0.25903233885765076,-0.01940362508493365,-0.05495375394821167,-0.33300498127937317,-0.02198715861040057,-0.06392711400985718,-0.39516162872314453,-0.023847993268546475,-0.13516193628311157,-0.23935604095458984,0.0156661590645939,-0.185805082321167,-0.3066341280937195,0.013048925631764519,-0.2199355959892273,-0.35088005661964417,0.006257784281942236,-0.25262418389320374,-0.390990674495697,-0.002266348843377841,-0.15873253345489502,-0.17720186710357666,0.011545990788462746,-0.2294434905052185,-0.21684741973876953,-0.0111750231971115,-0.21915626525878906,-0.20259326696395874,-0.024903513296422375,-0.19760823249816895,-0.18577975034713745,-0.024315884142097843,-0.1723831295967102,-0.11034876108169556,0.0032556473362177485,-0.24189326167106628,-0.14522266387939453,-0.011021504915234459,-0.2849169671535492,-0.18193358182907104,-0.02232163938778342,-0.3217345178127289,-0.21359920501708984,-0.026193503095683468,-0.1735553741455078,-0.04003721475601196,-0.007385850689288986,-0.22826093435287476,-0.050817668437957764,-0.014354022025045765,-0.2639920115470886,-0.06078743934631348,-0.01784246022897662,-0.298221617937088,-0.070698082447052,-0.019636662482199085
SICK,0.0,0.0,0.0,0.010052263736724854,-0.12012600898742676,-0.01381753408725217,-0.019677460193634033,-0.22912567853927612,-0.017106704650473148,-0.045964062213897705,-0.29894861578941345,-0.02147892699952081,-0.048887014389038086,-0.35605666041374207,-0.025791283933472187,-0.11868017911911011,-0.21242165565490723,0.012137481706190556,-0.1618703007698059,-0.26992446184158325,0.008575328389156311,-0.19146955013275146,-0.3069759011268616,0.0023181883115057644,-0.21966663002967834,-0.34170466661453247,-0.004916327776413709,-0.14042049646377563,-0.15543556213378906,0.007046757960665673,-0.20191776752471924,-0.19541049003601074,-0.013450624657821209,-0.19233626127243042,-0.18375134468078613,-0.024337735263657123,-0.17354285717010498,-0.17088347673416138,-0.02290702821130708,-0.1527424454689026,-0.0964655876159668,-0.0015535695748667422,-0.21392661333084106,-0.12668377161026,-0.013612507147740871,-0.2525808811187744,-0.16164618730545044,-0.02141944156403497,-0.28525683283805847,-0.1949009895324707,-0.02368151606435731,-0.15432000160217285,-0.03251224756240845,-0.012282084910225421,-0.2051277756690979,-0.043701231479644775,-0.01565697067792371,-0.2365805208683014,-0.058502137660980225,-0.015594284286748916,-0.26641845703125,-0.07568114995956421,-0.015573104148757011
SICK,0.0,0.0,0.0,0.011818647384643555,-0.12135827541351318,-0.01698595213167664,-0.015168249607086182,-0.2249656319618225,-0.019908962048816647,-0.04080677032470703,-0.29256635904312134,-0.02242038140468594,-0.04638373851776123,-0.34887173771858215,-0.02435027735702988,-0.11048799753189087,-0.20494341850280762,0.011020213156712089,-0.15453004837036133,-0.258711576461792,0.010054374836158786,-0.185649573802948,-0.29316237568855286,0.004686384718638692,-0.21416747570037842,-0.32278966903686523,-0.002473249076160755,-0.13014817237854004,-0.15084552764892578,0.010150511540246043,-0.18567633628845215,-0.18195414543151855,-0.0035672422724246644,-0.1846766471862793,-0.1723223328590393,-0.014133445196080174,-0.175697922706604,-0.16086596250534058,-0.015858606644201245,-0.14187532663345337,-0.09386658668518066,0.005738641857874427,-0.19987079501152039,-0.1231609582901001,-0.004392371721792188,-0.23604732751846313,-0.14835244417190552,-0.013744385190534558,-0.2667706310749054,-0.1704670786857605,-0.018324448935914006,-0.14366549253463745,-0.03212076425552368,-0.0007649324594467544,-0.1914045810699463,-0.0377887487411499,-0.007314533669728007,-0.22061187028884888,-0.04561412334442139,-0.010991655498969521,-0.24860307574272156,-0.05763810873031616,-0.01321889574103352
SICK,0.0,0.0,0.0,0.006143927574157715,-0.13844066858291626,-0.02715349389148969,-0.03334546089172363,-0.25772255659103394,-0.03632477676404733,-0.06581556797027588,-0.33986175060272217,-0.043995086158645336,-0.07769125699996948,-0.41202065348625183,-0.05052772542370576,-0.14600777626037598,-0.22641408443450928,0.0015530493724895678,-0.20132768154144287,-0.29010656476020813,-0.007640943917465393,-0.2386457920074463,-0.32615819573402405,-0.018181715215575878,-0.27494239807128906,-0.36255693435668945,-0.02912521740330476,-0.1668473482131958,-0.15589356422424316,-0.00043650285482499385,-0.24118280410766602,-0.182239830493927,-0.032773021663558666,-0.22479474544525146,-0.16229867935180664,-0.049582444186341945,-0.19689083099365234,-0.14680510759353638,-0.04960812633765954,-0.17641615867614746,-0.08376169204711914,-0.007460287361425344,-0.2486884593963623,-0.10222607851028442,-0.029312430004608814,-0.297149658203125,-0.12872618436813354,-0.043933231438529674,-0.3382669985294342,-0.15394878387451172,-0.04897876834405679,-0.17301428318023682,-0.012321650981903076,-0.017413456047904674,-0.22972047328948975,-0.017904579639434814,-0.027532227392327968,-0.2672313153743744,-0.02326047420501709,-0.032373338992726985,-0.3042210042476654,-0.030587494373321533,-0.03532944625152368
SICK,0.0,0.0,0.0,0.013948976993560791,-0.11001074314117432,-0.011256107121653258,-0.005841672420501709,-0.2023249864578247,-0.012818859882600009,-0.025282323360443115,-0.26384782791137695,-0.01526370457554549,-0.02482450008392334,-0.3147248327732086,-0.01739167048776835,-0.09289956092834473,-0.1901644468307495,0.016642918817751706,-0.12964260578155518,-0.23871105909347534,0.01887369901692182,-0.15423905849456787,-0.2730907201766968,0.015562799766712487,-0.1749376654624939,-0.30166417360305786,0.010454195559077561,-0.11408370733261108,-0.14521831274032593,0.014681516222708524,-0.16071105003356934,-0.17782586812973022,0.01038486697530061,-0.1640721559524536,-0.18289875984191895,0.0041224956587484485,-0.15976744890213013,-0.18601858615875244,0.002690674278937877,-0.12785828113555908,-0.09668666124343872,0.009535394616477788,-0.1784018874168396,-0.1292291283607483,0.005831808790617288,-0.2082611620426178,-0.15509450435638428,-0.0008466438082450622,-0.23225978016853333,-0.1791365146636963,-0.004977155469305217,-0.13316398859024048,-0.04199248552322388,0.002529821133293808,-0.17526453733444214,-0.05763000249862671,0.0002662912959294772,-0.2015531063079834,-0.07055628299713135,-0.0017237282515907282,-0.22506460547447205,-0.08499175310134888,-0.0032910760417053098
SICK,0.0,0.0,0.0,0.002323925495147705,-0.14504295587539673,-0.036083726069364275,-0.03151547908782959,-0.2685363292694092,-0.05295727201405498,-0.06409019231796265,-0.3624177873134613,-0.0672256255954835,-0.07750791311264038,-0.4472905993461609,-0.08034377344552013,-0.15689927339553833,-0.23040086030960083,-0.013532438172433103,-0.2177734076976776,-0.2924039363861084,-0.030954182004961694,-0.2592944800853729,-0.3343541920185089,-0.04616759889427158,-0.2986522316932678,-0.3736250698566437,-0.05975906350317928,-0.17931270599365234,-0.15356868505477905,-0.013815840563211168,-0.2608058452606201,-0.16861814260482788,-0.05083207958045932,-0.2508270740509033,-0.1500685214996338,-0.06999541618529292,-0.2311907410621643,-0.1398593783378601,-0.07276329942646953,-0.18703818321228027,-0.07428783178329468,-0.01986894928518268,-0.2673400044441223,-0.0813177227973938,-0.04933744095865222,-0.3214769959449768,-0.09275418519973755,-0.06755014308396312,-0.36876511573791504,-0.10701137781143188,-0.07457017697993251,-0.18054014444351196,0.0032244324684143066,-0.02921464093628856,-0.24465656280517578,0.010435998439788818,-0.04762112893763515,-0.2875513434410095,0.014664292335510254,-0.05720269479456874,-0.3300414979457855,0.01385265588760376,-0.06273001976910564
SICK,0.0,0.0,0.0,0.008992969989776611,-0.11729085445404053,-0.005352436202997524,-0.01204901933670044,-0.20790314674377441,-0.003597285003820616,-0.03309708833694458,-0.2700309753417969,-0.0051458143735771955,-0.03838849067687988,-0.3244011700153351,-0.00627374985390361,-0.10439556837081909,-0.1855548620223999,0.031040239509707135,-0.14567941427230835,-0.23120909929275513,0.037001219939952534,-0.17480957508087158,-0.26220250129699707,0.03749876598692481,-0.1973966360092163,-0.2873419523239136,0.03612898792005126,-0.12616592645645142,-0.13374966382980347,0.027253807884221715,-0.1769014596939087,-0.15120267868041992,0.03229515383816306,-0.18686515092849731,-0.15594196319580078,0.03395911062932555,-0.18873131275177002,-0.1627516746520996,0.038025544386869115,-0.13813483715057373,-0.08204317092895508,0.01945359761691634,-0.1894177794456482,-0.0886426568031311,0.023141946074133557,-0.22074490785598755,-0.10991084575653076,0.024688999530440014,-0.24548938870429993,-0.13116693496704102,0.026314125758176488,-0.14069074392318726,-0.02987295389175415,0.009255206574266595,-0.1829465627670288,-0.024085044860839844,0.011617946800356549,-0.2109386920928955,-0.027537107467651367,0.014323652152484101,-0.23456376791000366,-0.035804688930511475,0.0172376589742953
SICK,0.0,0.0,0.0,0.0029913783073425293,-0.1399444341659546,-0.030847950358008802,-0.034133970737457275,-0.2599153518676758,-0.04360150032124466,-0.06487303972244263,-0.35323426127433777,-0.054545907754516065,-0.07091307640075684,-0.43549832701683044,-0.06483173229179329,-0.15479421615600586,-0.22488999366760254,-0.0058498266004676225,-0.21243900060653687,-0.2815362215042114,-0.017623687613820493,-0.25313854217529297,-0.3205401599407196,-0.029952662516450346,-0.29013144969940186,-0.35514602065086365,-0.04212136797985977,-0.17669248580932617,-0.15204590559005737,-0.006247758384859026,-0.25237399339675903,-0.16243815422058105,-0.033764893639897764,-0.24843722581863403,-0.1440914273262024,-0.049568905014609754,-0.23512107133865356,-0.13355398178100586,-0.05231065534434265,-0.18451720476150513,-0.07652944326400757,-0.011713004190539777,-0.2599973976612091,-0.08738076686859131,-0.03367354207119888,-0.3083517253398895,-0.09861135482788086,-0.0482214153595919,-0.35122498869895935,-0.11213374137878418,-0.05451857529959625,-0.17710751295089722,-0.0013083815574645996,-0.020330498445844114,-0.23475539684295654,0.008990287780761719,-0.03567813568196243,-0.27292191982269287,0.01515418291091919,-0.04344066836318916,-0.3106290400028229,0.01499265432357788,-0.04778872661671585
SICK,0.0,0.0,0.0,0.012164831161499023,-0.12122702598571777,-0.013821018135814711,-0.008845210075378418,-0.22743892669677734,-0.017249454020230814,-0.028932571411132812,-0.303100049495697,-0.022129763125150248,-0.03332239389419556,-0.3615074157714844,-0.026805943085520312,-0.11412972211837769,-0.2118123173713684,0.01572436446073766,-0.1562272310256958,-0.26993614435195923,0.013959515632421926,-0.18743538856506348,-0.30678433179855347,0.007933442273468927,-0.2145169973373413,-0.3366833031177521,0.0014278635171365295,-0.13857519626617432,-0.15399736166000366,0.013339151420922235,-0.19717055559158325,-0.1826779842376709,0.003284543778107718,-0.1988399624824524,-0.1770843267440796,-0.004127217198430344,-0.19231897592544556,-0.1696392297744751,-0.003340922037779137,-0.1521373987197876,-0.09588849544525146,0.00724270732823129,-0.21085530519485474,-0.11410218477249146,0.0022638533518772874,-0.24742013216018677,-0.14020782709121704,-0.003973950373648449,-0.27771317958831787,-0.1635814905166626,-0.006648359096317336,-0.15411531925201416,-0.035509347915649414,-0.0013755281434271183,-0.19847923517227173,-0.027976810932159424,-0.0018571159780833568,-0.22526395320892334,-0.03002530336380005,-0.0015156013869557228,-0.24803996086120605,-0.035987019538879395,-0.0007534969809341874
SICK,0.0,0.0,0.0,-0.004454672336578369,-0.17001080513000488,-0.06505377706747595,-0.05910736322402954,-0.3199484348297119,-0.0980944943116242,-0.10363233089447021,-0.44363781809806824,-0.12302670743923727,-0.12470990419387817,-0.5565260648727417,-0.14578636106710974,-0.22047936916351318,-0.2554647922515869,-0.053412650941425,-0.30822619795799255,-0.3271462917327881,-0.08738649752598349,-0.3717554211616516,-0.3741685152053833,-0.11248101410131994,-0.4313603639602661,-0.4144379496574402,-0.1331599068329865,-0.2510560154914856,-0.13995736837387085,-0.04900441062312666,-0.36829423904418945,-0.14707261323928833,-0.10856071230631414,-0.3551468551158905,-0.12216037511825562,-0.13715081032972876,-0.3248421251773834,-0.10061007738113403,-0.141353876559549,-0.25627920031547546,-0.026638031005859375,-0.052321681051068936,-0.37047967314720154,-0.013076484203338623,-0.1012533244178826,-0.45021259784698486,-0.00499117374420166,-0.13277061399679724,-0.5173132717609406,0.003803730010986328,-0.14584013935785833,-0.23779180645942688,0.07637733221054077,-0.06005669501286093,-0.32426539063453674,0.10486859083175659,-0.08931408193569723,-0.3793577253818512,0.125704824924469,-0.10509662446241919,-0.43294498324394226,0.14790832996368408,-0.11471794661741797
SICK,0.0,0.0,0.0,0.0063759684562683105,-0.1378917694091797,-0.005031110002704509,-0.016067683696746826,-0.24557870626449585,-0.000595683621753551,-0.043076276779174805,-0.32310864329338074,-0.0006682041390320137,-0.05231529474258423,-0.389609694480896,-0.0003215325237704292,-0.1072847843170166,-0.21248221397399902,0.051886417687825315,-0.15231537818908691,-0.26160311698913574,0.06551418525069153,-0.18487584590911865,-0.28839248418807983,0.06751237136214172,-0.21144407987594604,-0.30818843841552734,0.06566891145794784,-0.12972736358642578,-0.15268486738204956,0.049665224523238294,-0.17780178785324097,-0.16917890310287476,0.0634315542587558,-0.1893349289894104,-0.1689494252204895,0.06466717344611084,-0.19698846340179443,-0.17292195558547974,0.06674417924969589,-0.14105629920959473,-0.09443295001983643,0.04252754223435318,-0.19214528799057007,-0.1114119291305542,0.05441929844110405,-0.22402703762054443,-0.1305726170539856,0.05799478364079391,-0.2518014907836914,-0.14827501773834229,0.05907119137137329,-0.14091598987579346,-0.03567206859588623,0.03235421773879921,-0.18236953020095825,-0.03458976745605469,0.04161455181329643,-0.20804733037948608,-0.03696185350418091,0.048148912162474744,-0.23053735494613647,-0.040524423122406006,0.0528467826256076
SICK,0.0,0.0,0.0,0.007705867290496826,-0.1389470100402832,-0.014117074439127464,-0.02005833387374878,-0.2555078864097595,-0.012823432924051303,-0.04730963706970215,-0.3332841992378235,-0.01359482226689579,-0.053293466567993164,-0.3998348116874695,-0.01356104412843706,-0.11174720525741577,-0.22701400518417358,0.0429811028225231,-0.15553051233291626,-0.27906858921051025,0.05828208452294348,-0.1882914900779724,-0.30565696954727173,0.06116855865548132,-0.21634405851364136,-0.32315880060195923,0.05928682884405134,-0.13180536031723022,-0.1666473150253296,0.044571660218934994,-0.1822197437286377,-0.185285747051239,0.055443301556806546,-0.18865424394607544,-0.17520040273666382,0.05458946874568937,-0.18903905153274536,-0.1667519211769104,0.05719325294921873,-0.14403671026229858,-0.10836321115493774,0.04120678430626867,-0.19605934619903564,-0.12772560119628906,0.05228512710164068,-0.22629761695861816,-0.14653807878494263,0.05450792214105604,-0.2524164319038391,-0.1644061803817749,0.0555911508781719,-0.14431840181350708,-0.04684525728225708,0.034124959020118695,-0.1870294213294983,-0.05149662494659424,0.04296993067691801,-0.21224665641784668,-0.056363821029663086,0.04841082519124029,-0.23405206203460693,-0.06419408321380615,0.05274074873159407
SICK,0.0,0.0,0.0,0.012684226036071777,-0.1378127932548523,-0.00010722582294420135,-0.0003141164779663086,-0.23944109678268433,0.008740699537952423,-0.017459392547607422,-0.3110947012901306,0.012516352967281819,-0.023426830768585205,-0.36680716276168823,0.016552366935570717,-0.07558846473693848,-0.21345794200897217,0.0627438953750925,-0.11287331581115723,-0.2668763995170593,0.08377427669699955,-0.13806116580963135,-0.2962995767593384,0.09163018377955723,-0.15787404775619507,-0.31483128666877747,0.09472908886607456,-0.09795892238616943,-0.16154927015304565,0.062606104337533,-0.13957715034484863,-0.1847294569015503,0.0846000617974596,-0.14998334646224976,-0.1873520016670227,0.08969417276318836,-0.15291225910186768,-0.1895391345024109,0.09520378770764637,-0.11202114820480347,-0.11140257120132446,0.05800651448305416,-0.15735357999801636,-0.13423073291778564,0.07909192206795979,-0.1832560896873474,-0.15543633699417114,0.08742006184991169,-0.2039940357208252,-0.17499852180480957,0.09182442786629963,-0.1164175271987915,-0.05387371778488159,0.05062002005513477,-0.15288668870925903,-0.06437629461288452,0.06751048626836109,-0.17470115423202515,-0.07305532693862915,0.07776746215756702,-0.1916152834892273,-0.08315092325210571,0.08552652659352589
SICK,0.0,0.0,0.0,0.0006691813468933105,-0.141213059425354,-0.024456765415322934,-0.036706507205963135,-0.2617223262786865,-0.029434084804904614,-0.07217615842819214,-0.3475220203399658,-0.032678710209381734,-0.08182913064956665,-0.4208272099494934,-0.034667605446827565,-0.14138829708099365,-0.22203022241592407,0.015043573541390742,-0.19332581758499146,-0.2735738158226013,0.01766234831308111,-0.23057758808135986,-0.2967985272407532,0.012376565573561038,-0.26457467675209045,-0.315633624792099,0.00471903485600933,-0.16120028495788574,-0.15007436275482178,0.018530488101589526,-0.2290440797805786,-0.15482503175735474,0.01140042310004219,-0.22759729623794556,-0.1393311619758606,0.0025296435633777037,-0.21700072288513184,-0.12874513864517212,0.0016207688896088257,-0.168320894241333,-0.0813106894493103,0.017626376909959163,-0.23116576671600342,-0.0805695652961731,0.013147484598505343,-0.2719246745109558,-0.08826237916946411,0.006301838060664977,-0.30733543634414673,-0.0969548225402832,0.002747764665457453,-0.1606905460357666,-0.016586661338806152,0.01349607305024847,-0.20482474565505981,-0.02125459909439087,0.014201622543680514,-0.2321317195892334,-0.025143206119537354,0.015917098237025584,-0.2587263882160187,-0.030946075916290283,0.01700424039159998
SICK,0.0,0.0,0.0,0.006575226783752441,-0.14151513576507568,-0.006447248237009262,-0.02063077688217163,-0.2527473568916321,-0.0010122748387857428,-0.04756581783294678,-0.32710757851600647,0.001283143920090879,-0.0531078577041626,-0.3904606103897095,0.004182721877668882,-0.10205858945846558,-0.21942442655563354,0.04762857632545092,-0.14649784564971924,-0.2673661708831787,0.06547032894400218,-0.1775984764099121,-0.29081904888153076,0.07172010691670039,-0.20356154441833496,-0.3061203360557556,0.07279605271128275,-0.12372666597366333,-0.16024309396743774,0.04811944665220835,-0.17005908489227295,-0.17800307273864746,0.06730680020359614,-0.18109798431396484,-0.17485225200653076,0.07245731206444361,-0.18841290473937988,-0.17535537481307983,0.0771519527008877,-0.13629150390625,-0.10394054651260376,0.04404278324750521,-0.18503284454345703,-0.12064135074615479,0.05987638087776759,-0.21387040615081787,-0.13934922218322754,0.0652518183162556,-0.24003928899765015,-0.15781283378601074,0.06741448344496348,-0.13853538036346436,-0.046636998653411865,0.03703367562798121,-0.18033605813980103,-0.05414474010467529,0.04757594914940455,-0.20497936010360718,-0.057752013206481934,0.054245194809709574,-0.22620773315429688,-0.06342965364456177,0.05951149241832354
SICK,0.0,0.0,0.0,-2.002716064453125e-05,-0.1362231969833374,-0.007018096660885931,-0.0314253568649292,-0.2449265718460083,-0.0045732203029729135,-0.05945330858230591,-0.32024717330932617,-0.005679091820184112,-0.06818002462387085,-0.3851568400859833,-0.006598864597890497,-0.12497156858444214,-0.2090281844139099,0.04501346553706753,-0.17201048135757446,-0.2522096633911133,0.05737808401727307,-0.20515429973602295,-0.2742937207221985,0.05647258142971623,-0.23508721590042114,-0.29267632961273193,0.05085884834670651,-0.144089937210083,-0.1459677815437317,0.04075934420370686,-0.19944262504577637,-0.15812700986862183,0.04114219228767979,-0.19634848833084106,-0.14645510911941528,0.03247086386227238,-0.18391889333724976,-0.13827979564666748,0.03077014404379952,-0.15356534719467163,-0.08433347940444946,0.032603122843738674,-0.20922815799713135,-0.0973290205001831,0.03714817444824803,-0.24273812770843506,-0.11461770534515381,0.03197767640494931,-0.27055221796035767,-0.13075703382492065,0.027851248709794163,-0.1509265899658203,-0.024903476238250732,0.02187465372526276,-0.1945410966873169,-0.029670119285583496,0.028685845984455227,-0.22167640924453735,-0.03084927797317505,0.031648431523080944,-0.24580729007720947,-0.0313570499420166,0.0325560687019788
SICK,0.0,0.0,0.0,0.0015739798545837402,-0.13211417198181152,-0.023617324982495802,-0.038670241832733154,-0.24304258823394775,-0.027413919199915426,-0.07309085130691528,-0.31850892305374146,-0.02950721942326595,-0.08326995372772217,-0.38529109954833984,-0.02993369065663387,-0.13601964712142944,-0.2082088589668274,0.016632430623559458,-0.18661636114120483,-0.2526854872703552,0.021104038129834635,-0.22225475311279297,-0.275130033493042,0.01708035394111107,-0.2548574209213257,-0.29282426834106445,0.010114007997600538,-0.1554189920425415,-0.14304083585739136,0.019866373758105738,-0.21635639667510986,-0.15517497062683105,0.016319267819909555,-0.2184639573097229,-0.14491629600524902,0.009367176699726087,-0.21149271726608276,-0.1381252408027649,0.008780767577974302,-0.16365641355514526,-0.07808452844619751,0.018395288284210665,-0.22406256198883057,-0.09081763029098511,0.015104833427159292,-0.26108384132385254,-0.10279268026351929,0.008225255082635385,-0.2927470803260803,-0.11687302589416504,0.0045320986726267165,-0.15811514854431152,-0.014342129230499268,0.013725852961925966,-0.20425868034362793,-0.018575668334960938,0.01215204353937338,-0.23251557350158691,-0.018955230712890625,0.011263114768354399,-0.2586897015571594,-0.021739959716796875,0.011001319992629988
SICK,0.0,0.0,0.0,0.011464595794677734,-0.1293516755104065,0.006457052560449483,-0.014370262622833252,-0.22455263137817383,0.017027544224561098,-0.03841567039489746,-0.28147679567337036,0.021158060425818803,-0.04315006732940674,-0.3318932354450226,0.02507427185207689,-0.11490881443023682,-0.1941867470741272,0.05273073017031038,-0.15740841627120972,-0.24854159355163574,0.0610244445446142,-0.18707001209259033,-0.2883199453353882,0.061358692491353395,-0.21202892065048218,-0.3224796950817108,0.059645301097930314,-0.1388486623764038,-0.14461517333984375,0.043032208824456575,-0.19139671325683594,-0.17689961194992065,0.04523409380942667,-0.1941046118736267,-0.18772846460342407,0.04406371935635889,-0.18860816955566406,-0.19862067699432373,0.04895577802687967,-0.15411853790283203,-0.0950096845626831,0.029598759854138734,-0.21183812618255615,-0.11435157060623169,0.03466957657963121,-0.24797171354293823,-0.14373517036437988,0.03723176791697824,-0.2777174711227417,-0.17287027835845947,0.040847195679248216,-0.15943503379821777,-0.04019451141357422,0.014261410938502195,-0.20750576257705688,-0.041519999504089355,0.020931467780769708,-0.23832261562347412,-0.05463773012161255,0.027317420015037897,-0.263424277305603,-0.07004034519195557,0.03314554169207895
SICK,0.0,0.0,0.0,0.013280808925628662,-0.1280810832977295,-0.0053083010686236776,-0.016210198402404785,-0.2263302206993103,0.00043472517000964217,-0.042819857597351074,-0.2858400046825409,0.0041016159842115485,-0.04546236991882324,-0.33399462699890137,0.00786504673607169,-0.11090302467346191,-0.19876694679260254,0.033097212787936314,-0.15138089656829834,-0.24320900440216064,0.041261752721140965,-0.17884892225265503,-0.27720630168914795,0.040441335764000996,-0.2016456127166748,-0.3029499650001526,0.036722188469241246,-0.13339567184448242,-0.14775300025939941,0.030227733429740056,-0.1842961311340332,-0.18215227127075195,0.03222901898271857,-0.18862700462341309,-0.18885523080825806,0.027429319571922406,-0.1863672137260437,-0.19238364696502686,0.02693577448673068,-0.14859294891357422,-0.09346663951873779,0.02397607232279597,-0.20353615283966064,-0.12767255306243896,0.02534188295550166,-0.2363719940185547,-0.1556718945503235,0.018093147900174245,-0.26327311992645264,-0.1796852946281433,0.013005990188787564,-0.15411072969436646,-0.03161543607711792,0.016167152326772793,-0.19912266731262207,-0.04157435894012451,0.017716008823583707,-0.2265094518661499,-0.05327111482620239,0.01627736504025279,-0.25018006563186646,-0.0661284327507019,0.014685801815460309
SICK,0.0,0.0,0.0,0.006997227668762207,-0.1389690637588501,-0.012239666958436146,-0.035062551498413086,-0.25850844383239746,-0.010655983653947487,-0.06910926103591919,-0.3301514983177185,-0.010213951883002892,-0.07708889245986938,-0.39217856526374817,-0.009293994237765446,-0.14025819301605225,-0.22985434532165527,0.02610623619975172,-0.1914880871772766,-0.28480103611946106,0.028343092347398624,-0.22646957635879517,-0.31909728050231934,0.024226344819084034,-0.2601536512374878,-0.35257017612457275,0.017317676613942012,-0.16187530755996704,-0.16656464338302612,0.020796045358196125,-0.23399430513381958,-0.2075340747833252,0.0024394806706311556,-0.22394245862960815,-0.19232076406478882,-0.010052823764368668,-0.2029280662536621,-0.17636102437973022,-0.00866349537400879,-0.17491793632507324,-0.10038280487060547,0.011607802170232162,-0.24415433406829834,-0.13530069589614868,0.000992814823888466,-0.28731659054756165,-0.17390978336334229,-0.00915790472654976,-0.3236624002456665,-0.20893937349319458,-0.012470956263229027,-0.17741340398788452,-0.02909928560256958,0.0004008909046149256,-0.23482578992843628,-0.04448634386062622,-0.0015469501494465021,-0.2690308690071106,-0.060365259647369385,-0.001708077686004117,-0.3010677993297577,-0.07809305191040039,-0.0018463526620564608
